id,dataTaskId,providingCompanyCustomerId,companyCustomerId,companyCustomerScheme,dateEnd,state
127415,159,3842126001,,,2023-12-26T15:00:20.7832548,Failed
127420,159,4526354001,,,2023-12-26T15:00:20.7832548,Failed
127423,159,3950005660,,,2023-12-26T15:00:20.7832548,Failed
127432,159,0260029755,,,2023-12-26T15:00:20.7832548,Failed
127436,159,4506388001,,,2023-12-26T15:00:20.7832548,Failed
127441,159,4204138001,,,2023-12-26T15:00:20.7832548,Failed
127445,159,3950004539,,,2023-12-07T15:00:00.7926169,Failed
127449,159,4150015001,,,2023-12-26T15:00:20.7832548,Failed
127454,159,4507140001,,,2023-12-26T15:00:20.7832548,Failed
127458,159,3950005274,,,2023-12-26T15:00:20.7832548,Failed
127461,159,3842085001,,,2023-12-26T15:00:20.7832548,Failed
127474,159,0130007461,,,2023-12-26T15:00:20.7832548,Failed
127477,159,4354483001,,,2023-12-26T15:00:20.7832548,Failed
127486,159,3950002417,,,2023-12-26T15:00:20.7832548,Failed
127496,159,0770013500,,,2023-12-26T15:00:20.7832548,Failed
127504,159,3821285001,,,2023-12-26T15:00:20.7832548,Failed
127508,159,4006677001,,,2023-12-07T15:00:00.7926169,Failed
127514,159,4006677002,,,2023-12-26T15:00:20.7832548,Failed
127522,159,4522642001,,,2023-12-26T15:00:20.7832548,Failed
127527,159,0800029289,,,2023-12-26T15:00:20.7832548,Failed
127531,159,4201680001,,,2023-12-26T15:00:20.7832548,Failed
127535,159,3950004636,,,2023-12-26T15:00:20.7832548,Failed
127539,159,4033200001,,,2023-12-26T15:00:20.7832548,Failed
127544,159,4152078001,,,2023-12-26T15:00:20.7832548,Failed
127549,159,4341300001,,,2023-12-26T15:00:20.7832548,Failed
127553,159,0260001782,,,2023-12-26T15:00:20.7832548,Failed
127559,159,4508921002,,,2023-12-26T15:00:20.7832548,Failed
127566,159,4508921001,,,2023-12-26T15:00:20.7832548,Failed
127570,159,3950005488,,,2023-12-26T15:00:20.7832548,Failed
127575,159,4503985001,,,2023-12-26T15:00:20.7832548,Failed
127579,159,4503985002,,,2023-12-26T15:00:20.7832548,Failed
127588,159,3950004326,,,2023-12-26T15:00:20.7832548,Failed
127592,159,0260001559,,,2023-12-26T15:00:20.7832548,Failed
127596,159,3950004567,,,2023-12-26T15:00:20.7832548,Failed
127601,159,3950005046,,,2023-12-26T15:00:20.7832548,Failed
127605,159,3950005045,,,2023-12-26T15:00:20.7832548,Failed
127619,159,3950001169,,,2023-12-26T15:00:20.7832548,Failed
127623,159,3950001168,,,2023-12-26T15:00:20.7832548,Failed
127627,159,4511134001,,,2023-12-26T15:00:20.7832548,Failed
127632,159,4383025001,,,2023-12-26T15:00:20.7832548,Failed
127637,159,4514179001,,,2023-12-26T15:00:20.7832548,Failed
127641,159,0110031909,,,2023-12-26T15:00:20.7832548,Failed
127645,159,0260001819,,,2023-12-26T15:00:20.7832548,Failed
127649,159,4528166001,,,2023-12-07T15:00:00.7926169,Failed
127653,159,4508067001,,,2023-12-26T15:00:20.7832548,Failed
127658,159,4151169001,,,2023-12-26T15:00:20.7832548,Failed
127662,159,0248026411,,,2023-12-26T15:00:20.7832548,Failed
127665,159,0650006117,,,2023-12-26T15:00:20.7832548,Failed
127669,159,4309902001,,,2023-12-26T15:00:20.7832548,Failed
127674,159,0420007876,,,2023-12-26T15:00:20.7832548,Failed
127677,159,4528672001,,,2023-12-16T15:00:22.9092699,Failed
127682,159,4590154001,,,2023-12-07T15:00:00.7926169,Failed
127686,159,0110010293,,,2023-12-26T15:00:20.7832548,Failed
127690,159,3950006140,,,2023-12-26T15:00:20.7832548,Failed
127694,159,0770018616,,,2023-12-01T15:00:20.3506615,Failed
127699,159,4524145001,,,2023-12-26T15:00:20.7832548,Failed
127703,159,0330015319,,,2023-12-26T15:00:20.7832548,Failed
127708,159,0800040061,,,2023-12-26T15:00:20.7832548,Failed
127711,159,3950002577,,,2023-12-26T15:00:20.7832548,Failed
127715,159,4041797001,,,2023-12-26T15:00:20.7832548,Failed
127721,159,0248024701,,,2023-12-26T15:00:20.7832548,Failed
127725,159,3813060001,,,2023-11-30T15:00:29.7994256,Failed
127729,159,0710004802,,,2023-12-26T15:00:20.7832548,Failed
127733,159,4529395001,,,2023-12-26T15:00:20.7832548,Failed
127737,159,3818035001,,,2023-12-26T15:00:20.7832548,Failed
127742,159,4208222001,,,2023-12-26T15:00:20.7832548,Failed
127746,159,3842480001,,,2023-12-26T15:00:20.7832548,Failed
127751,159,0800030418,,,2023-12-26T15:00:20.7832548,Failed
127755,159,4522732001,,,2023-12-26T15:00:20.7832548,Failed
127760,159,3950001388,,,2023-12-26T15:00:20.7832548,Failed
127764,159,4521438002,,,2023-12-26T15:00:20.7832548,Failed
127772,159,4521438001,,,2023-12-26T15:00:20.7832548,Failed
127777,159,4519027002,,,2023-12-26T15:00:20.7832548,Failed
127785,159,4519027001,,,2023-12-26T15:00:20.7832548,Failed
127790,159,3838709001,,,2023-12-26T15:00:20.7832548,Failed
127794,159,4213358001,,,2023-12-26T15:00:20.7832548,Failed
127798,159,0710009035,,,2023-12-26T15:00:20.7832548,Failed
127803,159,4512196001,,,2023-12-26T15:00:20.7832548,Failed
127807,159,0100006348,,,2023-12-26T15:00:20.7832548,Failed
127812,159,4530571001,,,2023-12-07T15:00:00.7926169,Failed
127817,159,4511050001,,,2023-12-26T15:00:20.7832548,Failed
127821,159,3950005227,,,2023-12-26T15:00:20.7832548,Failed
127824,159,3950003774,,,2023-12-26T15:00:20.7832548,Failed
127834,159,4508661001,,,2023-12-26T15:00:20.7832548,Failed
127838,159,4300540001,,,2023-12-26T15:00:20.7832548,Failed
127844,159,0248025270,,,2023-12-26T15:00:20.7832548,Failed
127849,159,4504847001,,,2023-12-26T15:00:20.7832548,Failed
127854,159,3820979002,,,2023-12-26T15:00:20.7832548,Failed
127858,159,3820979001,,,2023-12-26T15:00:20.7832548,Failed
127867,159,3821979001,,,2023-12-26T15:00:20.7832548,Failed
127873,159,4370348001,,,2023-12-26T15:00:20.7832548,Failed
127882,159,0710002166,,,2023-12-26T15:00:20.7832548,Failed
127886,159,4537914001,,,2023-12-26T15:00:20.7832548,Failed
127891,159,3950005343,,,2023-12-26T15:00:20.7832548,Failed
127894,159,3842128001,,,2023-12-26T15:00:20.7832548,Failed
127910,159,4324234001,,,2023-12-26T15:00:20.7832548,Failed
127918,159,3950004601,,,2023-12-26T15:00:20.7832548,Failed
127923,159,4209904001,,,2023-12-26T15:00:20.7832548,Failed
127933,159,4097415001,,,2023-12-26T15:00:20.7832548,Failed
127937,159,3950000463,,,2023-12-26T15:00:20.7832548,Failed
127941,159,4102084002,,,2023-12-26T15:00:20.7832548,Failed
127949,159,4102084001,,,2023-12-26T15:00:20.7832548,Failed
127954,159,4080316001,,,2023-12-26T15:00:20.7832548,Failed
127964,159,4501463001,,,2023-12-26T15:00:20.7832548,Failed
127967,159,3842307001,,,2023-12-07T15:00:00.7926169,Failed
127971,159,0800031341,,,2023-12-26T15:00:20.7832548,Failed
127975,159,3950004578,,,2023-12-26T15:00:20.7832548,Failed
127978,159,4027488001,,,2023-12-26T15:00:20.7832548,Failed
127984,159,4027488002,,,2023-12-26T15:00:20.7832548,Failed
127993,159,0130002686,,,2023-12-26T15:00:20.7832548,Failed
127999,159,3880664001,,,2023-12-26T15:00:20.7832548,Failed
128006,159,0770054358,,,2023-12-26T15:00:20.7832548,Failed
128011,159,0250010716,,,2023-12-26T15:00:20.7832548,Failed
128017,159,3818702001,,,2023-12-26T15:00:20.7832548,Failed
128021,159,3842349002,,,2023-12-26T15:00:20.7832548,Failed
128028,159,3842349001,,,2023-12-26T15:00:20.7832548,Failed
128033,159,3842200001,,,2023-12-26T15:00:20.7832548,Failed
128037,159,3838534001,,,2023-12-26T15:00:20.7832548,Failed
128041,159,3831690001,,,2023-12-26T15:00:20.7832548,Failed
128047,159,3815343001,,,2023-12-26T15:00:20.7832548,Failed
128050,159,0260058431,,,2023-12-26T15:00:20.7832548,Failed
128054,159,4370131001,,,2023-12-26T15:00:20.7832548,Failed
128058,159,4370130001,,,2023-12-26T15:00:20.7832548,Failed
128061,159,4532603001,,,2023-12-26T15:00:20.7832548,Failed
128066,159,0260000940,,,2023-12-26T15:00:20.7832548,Failed
128071,159,4104862001,,,2023-12-26T15:00:20.7832548,Failed
128076,159,4328450001,,,2023-12-26T15:00:20.7832548,Failed
128080,159,4212994001,,,2023-12-26T15:00:20.7832548,Failed
128084,159,4150430001,,,2023-12-26T15:00:20.7832548,Failed
128089,159,0248002261,,,2023-12-26T15:00:20.7832548,Failed
128093,159,4367248001,,,2023-12-26T15:00:20.7832548,Failed
128098,159,0110011798,,,2023-12-26T15:00:20.7832548,Failed
128102,159,0130017084,,,2023-12-26T15:00:20.7832548,Failed
128111,159,0130017083,,,2023-12-26T15:00:20.7832548,Failed
128114,159,3950006466,,,2023-12-26T15:00:20.7832548,Failed
128119,159,4529056001,,,2023-12-26T15:00:20.7832548,Failed
128123,159,4512789001,,,2023-12-07T15:00:00.7926169,Failed
128127,159,4590173003,,,2023-12-26T15:00:20.7832548,Failed
128131,159,4540339001,,,2023-12-26T15:00:20.7832548,Failed
128135,159,4368332001,,,2023-12-26T15:00:20.7832548,Failed
128139,159,3820368001,,,2023-12-26T15:00:20.7832548,Failed
128144,159,0770027441,,,2023-12-26T15:00:20.7832548,Failed
128152,159,0260000848,,,2023-12-26T15:00:20.7832548,Failed
128157,159,3950006194,,,2023-12-26T15:00:20.7832548,Failed
128162,159,4335360001,,,2023-12-26T15:00:20.7832548,Failed
128166,159,4532408001,,,2023-12-07T15:00:00.7926169,Failed
128171,159,3950000165,,,2023-12-26T15:00:20.7832548,Failed
128174,159,4213218001,,,2023-12-26T15:00:20.7832548,Failed
128178,159,3950004266,,,2023-12-26T15:00:20.7832548,Failed
128187,159,3842727001,,,2023-12-26T15:00:20.7832548,Failed
128192,159,4527525001,,,2023-12-26T15:00:20.7832548,Failed
128196,159,4383216001,,,2023-12-26T15:00:20.7832548,Failed
128201,159,0800040960,,,2023-12-26T15:00:20.7832548,Failed
128205,159,0770008595,,,2023-12-26T15:00:20.7832548,Failed
128211,159,0260018699,,,2023-12-26T15:00:20.7832548,Failed
128215,159,0260018040,,,2023-12-26T15:00:20.7832548,Failed
128219,159,4357236001,,,2023-12-26T15:00:20.7832548,Failed
128224,159,4526291001,,,2023-12-26T15:00:20.7832548,Failed
128232,159,4526291002,,,2023-12-26T15:00:20.7832548,Failed
128237,159,3950004803,,,2023-12-26T15:00:20.7832548,Failed
128240,159,3950004563,,,2023-12-26T15:00:20.7832548,Failed
128245,159,3950002075,,,2023-12-26T15:00:20.7832548,Failed
128249,159,4530371001,,,2023-12-26T15:00:20.7832548,Failed
128253,159,0100008252,,,2023-12-26T15:00:20.7832548,Failed
128257,159,0330003394,,,2023-12-26T15:00:20.7832548,Failed
128262,159,3890000203,,,2023-12-26T15:00:20.7832548,Failed
128267,159,4531936001,,,2023-12-26T15:00:20.7832548,Failed
128272,159,0800003708,,,2023-12-07T15:00:00.7926169,Failed
128277,159,4062107001,,,2023-12-26T15:00:20.7832548,Failed
128280,159,3950004282,,,2023-12-26T15:00:20.7832548,Failed
128284,159,4359204001,,,2023-12-26T15:00:20.7832548,Failed
128289,159,4221868001,,,2023-12-26T15:00:20.7832548,Failed
128293,159,3822039001,,,2023-12-26T15:00:20.7832548,Failed
128298,159,0260001399,,,2023-12-26T15:00:20.7832548,Failed
128303,159,0260005009,,,2023-12-26T15:00:20.7832548,Failed
128321,159,3810307001,,,2023-12-26T15:00:20.7832548,Failed
128325,159,0260001590,,,2023-12-26T15:00:20.7832548,Failed
128330,159,4301192001,,,2023-12-26T15:00:20.7832548,Failed
128335,159,3950001044,,,2023-12-26T15:00:20.7832548,Failed
128340,159,3817795001,,,2023-12-26T15:00:20.7832548,Failed
128343,159,0770055146,,,2023-12-16T15:00:22.9092699,Failed
128348,159,4360808001,,,2023-12-26T15:00:20.7832548,Failed
128353,159,4061027001,,,2023-12-26T15:00:20.7832548,Failed
128358,159,4539421001,,,2023-12-26T15:00:20.7832548,Failed
128362,159,4539421002,,,2023-12-26T15:00:20.7832548,Failed
128371,159,3950004529,,,2023-12-26T15:00:20.7832548,Failed
128376,159,3950003043,,,2023-12-26T15:00:20.7832548,Failed
128380,159,4303643001,,,2023-12-26T15:00:20.7832548,Failed
128388,159,3950001308,,,2023-12-26T15:00:20.7832548,Failed
128392,159,3950003943,,,2023-12-26T15:00:20.7832548,Failed
128396,159,0770017910,,,2023-12-26T15:00:20.7832548,Failed
128405,159,4506210001,,,2023-12-26T15:00:20.7832548,Failed
128410,159,4021029001,,,2023-12-26T15:00:20.7832548,Failed
128414,159,4372729001,,,2023-12-26T15:00:20.7832548,Failed
128418,159,3950004818,,,2023-12-26T15:00:20.7832548,Failed
128423,159,0770008854,,,2023-12-26T15:00:20.7832548,Failed
128430,159,3817351001,,,2023-12-26T15:00:20.7832548,Failed
128435,159,3817351002,,,2023-12-26T15:00:20.7832548,Failed
128439,159,4530539001,,,2023-12-07T15:00:00.7926169,Failed
128443,159,4052047001,,,2023-12-26T15:00:20.7832548,Failed
128448,159,4204620001,,,2023-12-26T15:00:20.7832548,Failed
128452,159,0100001454,,,2023-12-26T15:00:20.7832548,Failed
128457,159,4216614003,,,2023-12-26T15:00:20.7832548,Failed
128460,159,4216614001,,,2023-12-26T15:00:20.7832548,Failed
128470,159,0770019767,,,2023-12-26T15:00:20.7832548,Failed
128475,159,3838655001,,,2023-12-26T15:00:20.7832548,Failed
128480,159,3950005351,,,2023-12-26T15:00:20.7832548,Failed
128484,159,3820439001,,,2023-12-26T15:00:20.7832548,Failed
128494,159,3820439003,,,2023-12-26T15:00:20.7832548,Failed
128503,159,3820439002,,,2023-12-26T15:00:20.7832548,Failed
128515,159,4526618001,,,2023-12-26T15:00:20.7832548,Failed
128519,159,0710008875,,,2023-12-26T15:00:20.7832548,Failed
128523,159,4513481001,,,2023-12-26T15:00:20.7832548,Failed
128528,159,0100000522,,,2023-12-26T15:00:20.7832548,Failed
128532,159,4003228001,,,2023-12-26T15:00:20.7832548,Failed
128536,159,4003228002,,,2023-12-26T15:00:20.7832548,Failed
128545,159,0800000685,,,2023-12-26T15:00:20.7832548,Failed
128549,159,4522337000,,,2023-12-26T15:00:20.7832548,Failed
128554,159,4522337001,,,2023-12-26T15:00:20.7832548,Failed
128563,159,4306526001,,,2023-12-07T15:00:00.7926169,Failed
128567,159,4300787001,,,2023-12-26T15:00:20.7832548,Failed
128571,159,3838438001,,,2023-12-26T15:00:20.7832548,Failed
128575,159,4208023001,,,2023-12-26T15:00:20.7832548,Failed
128580,159,0260002283,,,2023-12-26T15:00:20.7832548,Failed
128584,159,4504858001,,,2023-12-26T15:00:20.7832548,Failed
128588,159,3821251001,,,2023-12-26T15:00:20.7832548,Failed
128592,159,3821251002,,,2023-12-26T15:00:20.7832548,Failed
128603,159,3821471001,,,2023-12-26T15:00:20.7832548,Failed
128608,159,3821471002,,,2023-12-26T15:00:20.7832548,Failed
128618,159,0800002375,,,2023-12-26T15:00:20.7832548,Failed
128622,159,0100007344,,,2023-12-26T15:00:20.7832548,Failed
128626,159,4500381001,,,2023-12-26T15:00:20.7832548,Failed
128629,159,0260002295,,,2023-12-26T15:00:20.7832548,Failed
128635,159,4369181001,,,2023-12-26T15:00:20.7832548,Failed
128641,159,0260000493,,,2023-12-26T15:00:20.7832548,Failed
128645,159,4201779001,,,2023-12-26T15:00:20.7832548,Failed
128650,159,4595177001,,,2023-12-26T15:00:20.7832548,Failed
128654,159,3842887001,,,2023-12-26T15:00:20.7832548,Failed
128658,159,0100000145,,,2023-12-26T15:00:20.7832548,Failed
128660,159,4548312001,,,2023-12-26T15:00:20.7832548,Failed
128664,159,0770052871,,,2023-12-26T15:00:20.7832548,Failed
128668,159,4003204001,,,2023-12-26T15:00:20.7832548,Failed
128672,159,4504142001,,,2023-12-26T15:00:20.7832548,Failed
128677,159,4368130001,,,2023-12-26T15:00:20.7832548,Failed
128682,159,4204612001,,,2023-12-26T15:00:20.7832548,Failed
128690,159,3950001698,,,2023-12-26T15:00:20.7832548,Failed
128696,159,3950001756,,,2023-12-26T15:00:20.7832548,Failed
128700,159,0110041038,,,2023-12-26T15:00:20.7832548,Failed
128703,159,0260001910,,,2023-12-26T15:00:20.7832548,Failed
128707,159,4345863001,,,2023-12-26T15:00:20.7832548,Failed
128712,159,0770054108,,,2023-12-26T15:00:20.7832548,Failed
128716,159,4221636001,,,2023-11-30T15:00:29.7994256,Failed
128720,159,4385592001,,,2023-12-26T15:00:20.7832548,Failed
128726,159,3842138001,,,2023-12-26T15:00:20.7832548,Failed
128730,159,3842138003,,,2023-12-26T15:00:20.7832548,Failed
128737,159,4025119001,,,2023-12-26T15:00:20.7832548,Failed
128741,159,0248002304,,,2023-12-26T15:00:20.7832548,Failed
128746,159,0800025403,,,2023-12-26T15:00:20.7832548,Failed
128751,159,4153719001,,,2023-12-26T15:00:20.7832548,Failed
128755,159,4201600001,,,2023-12-26T15:00:20.7832548,Failed
128759,159,0110041021,,,2023-12-26T15:00:20.7832548,Failed
128764,159,3821489001,,,2023-12-26T15:00:20.7832548,Failed
128769,159,0650005134,,,2023-12-26T15:00:20.7832548,Failed
128773,159,4512239001,,,2023-12-26T15:00:20.7832548,Failed
128777,159,4503440001,,,2023-12-26T15:00:20.7832548,Failed
128781,159,0260002928,,,2023-12-26T15:00:20.7832548,Failed
128785,159,4406358001,,,2023-12-26T15:00:20.7832548,Failed
128793,159,3950006195,,,2023-12-26T15:00:20.7832548,Failed
128798,159,4403260001,,,2023-12-26T15:00:20.7832548,Failed
128802,159,4002242001,,,2023-12-26T15:00:20.7832548,Failed
128807,159,4154546001,,,2023-12-26T15:00:20.7832548,Failed
128811,159,4040280001,,,2023-12-26T15:00:20.7832548,Failed
128818,159,4202193001,,,2023-12-26T15:00:20.7832548,Failed
128823,159,0260001396,,,2023-12-26T15:00:20.7832548,Failed
128836,159,0260001394,,,2023-12-26T15:00:20.7832548,Failed
128842,159,0260001429,,,2023-12-26T15:00:20.7832548,Failed
128853,159,3950003425,,,2023-12-26T15:00:20.7832548,Failed
128860,159,0710009852,,,2023-12-26T15:00:20.7832548,Failed
128863,159,4540751001,,,2023-12-26T15:00:20.7832548,Failed
128868,159,0110018552,,,2023-12-26T15:00:20.7832548,Failed
128872,159,4519692001,,,2023-12-26T15:00:20.7832548,Failed
128876,159,0330014845,,,2023-12-26T15:00:20.7832548,Failed
128881,159,0130099024,,,2023-12-26T15:00:20.7832548,Failed
128884,159,3880208001,,,2023-12-26T15:00:20.7832548,Failed
128889,159,4406053001,,,2023-12-26T15:00:20.7832548,Failed
128898,159,3821085001,,,2023-12-26T15:00:20.7832548,Failed
128902,159,4035004001,,,2023-12-26T15:00:20.7832548,Failed
128905,159,0100005030,,,2023-12-26T15:00:20.7832548,Failed
128914,159,0100005031,,,2023-12-26T15:00:20.7832548,Failed
128918,159,4343082001,,,2023-12-26T15:00:20.7832548,Failed
128922,159,4052150001,,,2023-12-26T15:00:20.7832548,Failed
128926,159,4503694001,,,2023-12-26T15:00:20.7832548,Failed
128930,159,3950004520,,,2023-12-26T15:00:20.7832548,Failed
128934,159,0130018978,,,2023-12-26T15:00:20.7832548,Failed
128939,159,0800002260,,,2023-12-26T15:00:20.7832548,Failed
128943,159,0710004350,,,2023-12-26T15:00:20.7832548,Failed
128947,159,3818606001,,,2023-12-26T15:00:20.7832548,Failed
128951,159,4326605001,,,2023-12-26T15:00:20.7832548,Failed
128956,159,4206627001,,,2023-12-26T15:00:20.7832548,Failed
128960,159,3950004056,,,2023-12-26T15:00:20.7832548,Failed
128973,159,0130003535,,,2023-12-26T15:00:20.7832548,Failed
128981,159,4515705001,,,2023-12-26T15:00:20.7832548,Failed
128987,159,3950004305,,,2023-12-26T15:00:20.7832548,Failed
128991,159,4507130001,,,2023-12-26T15:00:20.7832548,Failed
128995,159,0100007692,,,2023-12-07T15:00:00.7926169,Failed
128999,159,3821080001,,,2023-12-26T15:00:20.7832548,Failed
129003,159,4001630001,,,2023-12-26T15:00:20.7832548,Failed
129008,159,0250010915,,,2023-12-26T15:00:20.7832548,Failed
129011,159,3950003624,,,2023-12-26T15:00:20.7832548,Failed
129016,159,0250010917,,,2023-12-26T15:00:20.7832548,Failed
129030,159,4154153221,,,2023-12-26T15:00:20.7832548,Failed
129039,159,4154153001,,,2023-12-26T15:00:20.7832548,Failed
129044,159,0260028862,,,2023-12-26T15:00:20.7832548,Failed
129050,159,0260002246,,,2023-12-26T15:00:20.7832548,Failed
129055,159,0770053238,,,2023-12-26T15:00:20.7832548,Failed
129059,159,3810767001,,,2023-12-26T15:00:20.7832548,Failed
129064,159,0100005131,,,2023-12-26T15:00:20.7832548,Failed
129069,159,4326297001,,,2023-12-26T15:00:20.7832548,Failed
129074,159,0650006164,,,2023-12-26T15:00:20.7832548,Failed
129084,159,0250011661,,,2023-12-26T15:00:20.7832548,Failed
129088,159,4343553001,,,2023-12-26T15:00:20.7832548,Failed
129093,159,4345622001,,,2023-12-26T15:00:20.7832548,Failed
129096,159,4308564001,,,2023-12-26T15:00:20.7832548,Failed
129102,159,4221111001,,,2023-12-26T15:00:20.7832548,Failed
129106,159,0130009622,,,2023-12-26T15:00:20.7832548,Failed
129110,159,4155371001,,,2023-12-26T15:00:20.7832548,Failed
129119,159,0248001415,,,2023-12-26T15:00:20.7832548,Failed
129124,159,3822401001,,,2023-12-26T15:00:20.7832548,Failed
129128,159,4526790001,,,2023-12-26T15:00:20.7832548,Failed
129131,159,4508071001,,,2023-12-26T15:00:20.7832548,Failed
129136,159,0260001401,,,2023-12-26T15:00:20.7832548,Failed
129140,159,0260030464,,,2023-12-26T15:00:20.7832548,Failed
129145,159,4202323001,,,2023-12-26T15:00:20.7832548,Failed
129149,159,0250016002,,,2023-12-26T15:00:20.7832548,Failed
129157,159,0250015739,,,2023-12-26T15:00:20.7832548,Failed
129163,159,0260007595,,,2023-12-26T15:00:20.7832548,Failed
129171,159,0260007594,,,2023-12-26T15:00:20.7832548,Failed
129175,159,4027360001,,,2023-12-07T15:00:00.7926169,Failed
129189,159,3950004080,,,2023-12-26T15:00:20.7832548,Failed
129194,159,3950005474,,,2023-12-26T15:00:20.7832548,Failed
129203,159,4201723001,,,2023-12-26T15:00:20.7832548,Failed
129206,159,4300782221,,,2023-12-26T15:00:20.7832548,Failed
129211,159,3840455001,,,2023-12-26T15:00:20.7832548,Failed
129215,159,0260008616,,,2023-12-26T15:00:20.7832548,Failed
129224,159,0260008617,,,2023-12-26T15:00:20.7832548,Failed
129227,159,0770016090,,,2023-12-26T15:00:20.7832548,Failed
129232,159,3811094001,,,2023-12-26T15:00:20.7832548,Failed
129241,159,4335040001,,,2023-12-26T15:00:20.7832548,Failed
129247,159,3815128001,,,2023-12-26T15:00:20.7832548,Failed
129254,159,3815066001,,,2023-12-07T15:00:00.7926169,Failed
129256,159,4025112001,,,2023-12-26T15:00:20.7832548,Failed
129262,159,4505543001,,,2023-12-26T15:00:20.7832548,Failed
129266,159,3950000152,,,2023-12-26T15:00:20.7832548,Failed
129270,159,0248006025,,,2023-12-26T15:00:20.7832548,Failed
129274,159,4208739000,,,2023-12-26T15:00:20.7832548,Failed
129284,159,4208739001,,,2023-12-26T15:00:20.7832548,Failed
129288,159,0130000619,,,2023-12-26T15:00:20.7832548,Failed
129297,159,4213795001,,,2023-12-26T15:00:20.7832548,Failed
129301,159,4305130001,,,2023-12-26T15:00:20.7832548,Failed
129306,159,4513961001,,,2023-12-26T15:00:20.7832548,Failed
129310,159,4396074001,,,2023-12-26T15:00:20.7832548,Failed
129314,159,0800010686,,,2023-12-26T15:00:20.7832548,Failed
129317,159,4301084001,,,2023-12-26T15:00:20.7832548,Failed
129321,159,0420005751,,,2023-12-26T15:00:20.7832548,Failed
129326,159,0130000166,,,2023-12-26T15:00:20.7832548,Failed
129331,159,0130003466,,,2023-12-07T15:00:00.7926169,Failed
129336,159,4500775001,,,2023-12-26T15:00:20.7832548,Failed
129340,159,0130001012,,,2023-12-26T15:00:20.7832548,Failed
129349,159,0130001013,,,2023-12-26T15:00:20.7832548,Failed
129352,159,0248008867,,,2023-12-26T15:00:20.7832548,Failed
129359,159,0770005384,,,2023-12-26T15:00:20.7832548,Failed
129362,159,0420002892,,,2023-12-26T15:00:20.7832548,Failed
129366,159,0770008621,,,2023-12-26T15:00:20.7832548,Failed
129370,159,3950003557,,,2023-12-26T15:00:20.7832548,Failed
129375,159,3950002345,,,2023-12-26T15:00:20.7832548,Failed
129378,159,0650001437,,,2023-12-26T15:00:20.7832548,Failed
129382,159,0650006623,,,2023-12-26T15:00:20.7832548,Failed
129387,159,0650006625,,,2023-12-26T15:00:20.7832548,Failed
129394,159,0650006622,,,2023-12-26T15:00:20.7832548,Failed
129402,159,0770019214,,,2023-12-26T15:00:20.7832548,Failed
129406,159,3950004502,,,2023-12-26T15:00:20.7832548,Failed
129409,159,3821444001,,,2023-12-26T15:00:20.7832548,Failed
129415,159,3820375001,,,2023-12-26T15:00:20.7832548,Failed
129419,159,4508798001,,,2023-12-26T15:00:20.7832548,Failed
129423,159,3950004353,,,2023-12-26T15:00:20.7832548,Failed
129428,159,4301287001,,,2023-12-26T15:00:20.7832548,Failed
129431,159,4150192001,,,2023-12-26T15:00:20.7832548,Failed
129436,159,0650008260,,,2023-12-26T15:00:20.7832548,Failed
129441,159,4086540001,,,2023-12-26T15:00:20.7832548,Failed
129444,159,4086540002,,,2023-12-26T15:00:20.7832548,Failed
129451,159,3950001515,,,2023-12-26T15:00:20.7832548,Failed
129455,159,4370852001,,,2023-12-05T15:00:17.2678402,Failed
129463,159,0248024735,,,2023-12-26T15:00:20.7832548,Failed
129468,159,4314061001,,,2023-12-26T15:00:20.7832548,Failed
129474,159,4151648001,,,2023-12-26T15:00:20.7832548,Failed
129478,159,0100000850,,,2023-12-26T15:00:20.7832548,Failed
129488,159,0100000858,,,2023-12-26T15:00:20.7832548,Failed
129497,159,4512718001,,,2023-12-26T15:00:20.7832548,Failed
129502,159,4533266001,,,2023-12-07T15:00:00.7926169,Failed
129507,159,4533296001,,,2023-12-26T15:00:20.7832548,Failed
129510,159,4533296002,,,2023-12-26T15:00:20.7832548,Failed
129518,159,3830331001,,,2023-12-26T15:00:20.7832548,Failed
129521,159,4528095001,,,2023-12-26T15:00:20.7832548,Failed
129530,159,4153827001,,,2023-12-26T15:00:20.7832548,Failed
129534,159,4229348001,,,2023-12-26T15:00:20.7832548,Failed
129539,159,3950000576,,,2023-12-26T15:00:20.7832548,Failed
129544,159,0330008067,,,2023-12-26T15:00:20.7832548,Failed
129547,159,0260002114,,,2023-12-26T15:00:20.7832548,Failed
129551,159,3950004654,,,2023-12-26T15:00:20.7832548,Failed
129556,159,3950005869,,,2023-12-26T15:00:20.7832548,Failed
129561,159,4590177001,,,2023-12-07T15:00:00.7926169,Failed
129565,159,3950004066,,,2023-12-26T15:00:20.7832548,Failed
129568,159,4150452001,,,2023-12-26T15:00:20.7832548,Failed
129573,159,0110000004,,,2023-12-26T15:00:20.7832548,Failed
129578,159,4030455001,,,2023-12-07T15:00:00.7926169,Failed
129586,159,3831404001,,,2023-12-26T15:00:20.7832548,Failed
129595,159,4206772001,,,2023-12-26T15:00:20.7832548,Failed
129598,159,4206772002,,,2023-12-26T15:00:20.7832548,Failed
129604,159,4502135001,,,2023-12-26T15:00:20.7832548,Failed
129612,159,4406319001,,,2023-12-26T15:00:20.7832548,Failed
129617,159,3842123001,,,2023-12-26T15:00:20.7832548,Failed
129621,159,4155320002,,,2023-12-26T15:00:20.7832548,Failed
